# chembl_20 target list, 02/02/15
Q8ZDW5	CHEMBL2311235
Q2FY22	CHEMBL2364096
Q2FXS8	CHEMBL2364096
Q2FW13	CHEMBL2364096
Q2FW38	CHEMBL2364096
Q2FW15	CHEMBL2364096
Q2FZ45	CHEMBL2364096
Q2FYU5	CHEMBL2364096
Q99XK8	CHEMBL2364103
Q9A1V6	CHEMBL2364103
P0C0D4	CHEMBL2364103
Q9A1V5	CHEMBL2364103
P66058	CHEMBL2364103
P66421	CHEMBL2364103
P08887	CHEMBL2364155
P9WPV3	CHEMBL2364166
Q09028	CHEMBL3137287
Q15022	CHEMBL3137287
Q9EPW9	CHEMBL3137289
O35505	CHEMBL2366456
O46521	CHEMBL2366457
Q65XK0	CHEMBL2366499
Q9N0W7	CHEMBL2259248
B3SST5	CHEMBL2366409
B3TNN2	CHEMBL2366410
H9BT73	CHEMBL2366438
P81072	CHEMBL2242733
Q9SMJ3	CHEMBL2268004
Q8I1M8	CHEMBL2366578
P34021	CHEMBL2366581
P20153	CHEMBL2366581
Q8MWR1	CHEMBL2366588
E3SW77	CHEMBL2366431
O18323	CHEMBL2366453
Q6I9B6	CHEMBL2366501
E5L6Y1	CHEMBL2366589
I3VR33	CHEMBL2366440
Q63010	CHEMBL2366498
A3EZJ4	CHEMBL2366577
Q5NGQ3	CHEMBL2150835
Q6IYF9	CHEMBL2150839
Q9WU25	CHEMBL2150843
P18894	CHEMBL2331068
P21453	CHEMBL2363041
Q33BM1	CHEMBL2390812
Q9H1R2	CHEMBL2396507
P18654	CHEMBL3297641
G3IAK4	CHEMBL3297642
Q9UBN1	CHEMBL2363032
Q02641	CHEMBL2363032
Q7Z3S7	CHEMBL2363032
O00555	CHEMBL2363032
Q01668	CHEMBL2363032
Q9WVG5	CHEMBL2380190
S0IWD2	CHEMBL2424500
O96394	CHEMBL3108635
O15164	CHEMBL3108638
Q13342	CHEMBL3108643
Q8IDJ8	CHEMBL3301561
Q5HK04	CHEMBL2331040
Q5HK03	CHEMBL2331040
P57789	CHEMBL2331041
Q15858	CHEMBL2331043
P02679	CHEMBL2364709
Q9R1P3	CHEMBL3112378
P54292	CHEMBL3112386
P31396	CHEMBL2321624
Q76SF8	CHEMBL2321625
Q8CWV1	CHEMBL2363853
Q8CWV0	CHEMBL2363853
P66340	CHEMBL2363853
P9WH81	CHEMBL2363965
P9WHA1	CHEMBL2363965
P9WHB3	CHEMBL2363965
P9WH39	CHEMBL2363965
P9WH53	CHEMBL2363965
P9WH65	CHEMBL2363965
Q9HUN2	CHEMBL2364022
Q9HWC8	CHEMBL2364022
Q9HWD6	CHEMBL2364022
Q9HY26	CHEMBL2364022
Q9HUD0	CHEMBL2364022
Q9HWD7	CHEMBL2364022
O52761	CHEMBL2364022
Q9HVY2	CHEMBL2364022
O52759	CHEMBL2364022
Q9UK17	CHEMBL2362996
Q9H3M0	CHEMBL2362996
P56696	CHEMBL2362996
P41144	CHEMBL3038518
P21266	CHEMBL2242
Q9P0Z9	CHEMBL2254
P00636	CHEMBL2263
P25115	CHEMBL2281
Q09470	CHEMBL2309
P22692	CHEMBL2310
P08424	CHEMBL2322
P07688	CHEMBL2323
Q6Y1R5	CHEMBL2325
P42785	CHEMBL2335
P48067	CHEMBL2337
P49888	CHEMBL2346
P00441	CHEMBL2354
Q920D2	CHEMBL2363
P00761	CHEMBL2366
P21730	CHEMBL2373
Q9UDW1	CHEMBL2388
Q9NNW7	CHEMBL2403
P08185	CHEMBL2421
P16235	CHEMBL2456
Q9QZN9	CHEMBL2470
P06240	CHEMBL2480
Q04844	CHEMBL2484
P51578	CHEMBL2495
Q95L14	CHEMBL2502
Q8TET4	CHEMBL2520
Q9Z1K9	CHEMBL2523
Q01815	CHEMBL2529
Q13393	CHEMBL2536
P19021	CHEMBL2544
P70604	CHEMBL2547
P72355	CHEMBL2549
P26431	CHEMBL2577
P56221	CHEMBL2578
P07339	CHEMBL2581
Q02152	CHEMBL2583
P21555	CHEMBL2587
O14732	CHEMBL1776
Q02768	CHEMBL1777
P15692	CHEMBL1783
P34981	CHEMBL1810
O76074	CHEMBL1827
P23921	CHEMBL1830
P14416	CHEMBL217
P20138	CHEMBL1842
P28472	CHEMBL1847
P68371	CHEMBL1848
P9WGR1	CHEMBL1849
P21918	CHEMBL1850
P23219	CHEMBL221
P21554	CHEMBL218
P9WNL9	CHEMBL1877
P13612	CHEMBL278
P43116	CHEMBL1881
Q14654	CHEMBL1886
Q13224	CHEMBL1904
P00813	CHEMBL1910
P51649	CHEMBL1911
Q92769	CHEMBL1937
P08908	CHEMBL214
P33765	CHEMBL256
P04818	CHEMBL1952
P36888	CHEMBL1974
P06213	CHEMBL1981
P28223	CHEMBL224
P26358	CHEMBL1993
P9WGY9	CHEMBL2006
Q01959	CHEMBL238
P21964	CHEMBL2023
P08172	CHEMBL211
P27338	CHEMBL2039
P04746	CHEMBL2045
P06858	CHEMBL2060
P03372	CHEMBL206
Q09428	CHEMBL2071
P29762	CHEMBL2079
P15090	CHEMBL2083
Q62658	CHEMBL2095
Q6MGC4	CHEMBL2096
Q5R387	CHEMBL2097
P25975	CHEMBL2113
P49892	CHEMBL2114
P51579	CHEMBL2122
E9PZQ0	CHEMBL2133
P30711	CHEMBL2141
P10145	CHEMBL2157
P97521	CHEMBL2173
P28566	CHEMBL2182
P11245	CHEMBL2194
P23492	CHEMBL2215
Q9ERQ8	CHEMBL2216
P54818	CHEMBL2218
P35236	CHEMBL2219
P04798	CHEMBL2231
Q8ZLS1	CHEMBL3110
Q9HBA0	CHEMBL3119
Q9UBY0	CHEMBL3133
O14983	CHEMBL3136
P78527	CHEMBL3142
P14604	CHEMBL3153
P16177	CHEMBL3154
P18337	CHEMBL3162
P50339	CHEMBL3168
Q13797	CHEMBL3170
O60704	CHEMBL3178
P00516	CHEMBL3183
Q25270	CHEMBL3186
P02766	CHEMBL3194
Q9ERZ4	CHEMBL3197
Q02734	CHEMBL3211
P19835	CHEMBL3219
P30099	CHEMBL3237
P07727	CHEMBL3246
P19838	CHEMBL3251
Q9P2J5	CHEMBL3258
O08725	CHEMBL3278
P01590	CHEMBL3287
Q63449	CHEMBL2596
O35880	CHEMBL2604
P06281	CHEMBL2615
P04439	CHEMBL2632
O60256	CHEMBL2646
P38918	CHEMBL2697
Q99519	CHEMBL2726
P34949	CHEMBL2758
P17405	CHEMBL2760
B2RQC6	CHEMBL2774
P35610	CHEMBL2782
O88554	CHEMBL2794
Q04750	CHEMBL2814
P03951	CHEMBL2820
P31652	CHEMBL313
P42345	CHEMBL2842
Q4U254	CHEMBL2857
P04183	CHEMBL2883
P53341	CHEMBL2932
P55156	CHEMBL2934
Q9ULZ9	CHEMBL2937
P06734	CHEMBL2940
P50127	CHEMBL2942
P51511	CHEMBL2963
Q99MA2	CHEMBL2970
Q12923	CHEMBL2976
P35355	CHEMBL2977
P30122	CHEMBL2988
P33527	CHEMBL3004
Q8BGY9	CHEMBL3013
P68403	CHEMBL3020
P32297	CHEMBL3068
P05362	CHEMBL3070
P28700	CHEMBL3084
Q99P97	CHEMBL3101
Q13698	CHEMBL3805
P17706	CHEMBL3807
P51955	CHEMBL3835
P08543	CHEMBL3840
P05543	CHEMBL3843
Q9H227	CHEMBL3865
P15389	CHEMBL3866
P16499	CHEMBL3878
Q99500	CHEMBL3892
P13497	CHEMBL3898
P16615	CHEMBL3901
Q8N1Q1	CHEMBL3912
P19156	CHEMBL3919
O35795	CHEMBL3300
P55212	CHEMBL3308
P04800	CHEMBL3323
P15555	CHEMBL3350
Q28044	CHEMBL3373
Q02401	CHEMBL3389
P04775	CHEMBL3399
Q9JKC1	CHEMBL3403
P89449	CHEMBL3416
Q99P50	CHEMBL3428
Q4FZV0	CHEMBL3431
P51677	CHEMBL3473
P14099	CHEMBL3477
P23316	CHEMBL3480
P48825	CHEMBL3493
P19492	CHEMBL3504
Q8IY84	CHEMBL3542
P30546	CHEMBL3573
P05555	CHEMBL3603
P0ADG7	CHEMBL3630
Q8BVW0	CHEMBL3635
Q8IV61	CHEMBL3638
P9WNG3	CHEMBL3640
P05202	CHEMBL3647
P80457	CHEMBL3649
P00743	CHEMBL3656
P43819	CHEMBL3671
P31650	CHEMBL3699
P17289	CHEMBL3713
P42264	CHEMBL3744
P69328	CHEMBL3745
Q01693	CHEMBL3750
Q63207	CHEMBL3755
Q13255	CHEMBL3772
Q14790	CHEMBL3776
Q8TDS4	CHEMBL3785
P08648	CHEMBL3955
P28838	CHEMBL3965
P00599	CHEMBL3967
O70536	CHEMBL285
Q62035	CHEMBL3993
P24433	CHEMBL4010
Q59487	CHEMBL4012
P42262	CHEMBL4016
Q62968	CHEMBL4017
P32244	CHEMBL4023
P26255	CHEMBL4031
O42275	CHEMBL4078
P32247	CHEMBL4080
P20852	CHEMBL4085
P61431	CHEMBL4089
P67871	CHEMBL4095
P79291	CHEMBL4103
P00807	CHEMBL4114
P11766	CHEMBL4116
P34914	CHEMBL4140
Q16654	CHEMBL4141
Q9Y5N1	CHEMBL264
O60603	CHEMBL4163
P02340	CHEMBL4164
P06835	CHEMBL4168
Q99250	CHEMBL4187
Q99685	CHEMBL4191
P98170	CHEMBL4198
Q9QUL3	CHEMBL4201
Q9HAZ1	CHEMBL4203
P35739	CHEMBL4220
P25090	CHEMBL4227
P31651	CHEMBL4228
P52020	CHEMBL4241
A1ZA98	CHEMBL4265
P22273	CHEMBL4289
P00780	CHEMBL4299
Q70E71	CHEMBL4313
P08603	CHEMBL4629
P08911	CHEMBL277
Q09137	CHEMBL4637
P41968	CHEMBL4644
Q01062	CHEMBL4650
P28646	CHEMBL4652
P14740	CHEMBL4653
P25102	CHEMBL4654
Q9NZ20	CHEMBL4667
P53778	CHEMBL4674
Q64560	CHEMBL4675
O08532	CHEMBL4676
Q48255	CHEMBL4680
Q12884	CHEMBL4683
P14902	CHEMBL4685
Q8P1K1	CHEMBL4690
P04191	CHEMBL4693
O60906	CHEMBL4712
Q9NP56	CHEMBL4716
P30082	CHEMBL4720
Q6P1M0	CHEMBL4327
P68871	CHEMBL4331
P21453	CHEMBL4333
O09114	CHEMBL4334
P00491	CHEMBL4338
P53602	CHEMBL4340
O15218	CHEMBL4356
P32577	CHEMBL4365
Q8MTZ4	CHEMBL4386
P39900	CHEMBL4393
Q4QR99	CHEMBL4395
P00829	CHEMBL612444
Q9H7Z7	CHEMBL4411
Q9EP66	CHEMBL4420
Q01064	CHEMBL4425
P11715	CHEMBL4430
Q00526	CHEMBL4442
Q61263	CHEMBL4464
P32320	CHEMBL4502
Q9HUN3	CHEMBL4511
Q9NSY1	CHEMBL4522
Q9UEE5	CHEMBL4525
P61076	CHEMBL4547
P20292	CHEMBL4550
P52732	CHEMBL4581
Q969S8	CHEMBL5103
P68890	CHEMBL4754
P32304	CHEMBL4764
P19327	CHEMBL273
P06199	CHEMBL4781
P09250	CHEMBL4784
O00763	CHEMBL4829
P50997	CHEMBL4838
P49238	CHEMBL4843
P02787	CHEMBL4865
P42575	CHEMBL4884
P17988	CHEMBL4886
P31646	CHEMBL4889
P54753	CHEMBL4901
P0C1P9	CHEMBL4910
Q94F81	CHEMBL4919
Q9Y6K9	CHEMBL4967
P13866	CHEMBL4979
P17516	CHEMBL4999
P43568	CHEMBL5003
Q8MHZ5	CHEMBL5015
O43184	CHEMBL5030
P0A6D3	CHEMBL5033
Q9I056	CHEMBL5040
Q6PFW1	CHEMBL5046
Q6PHR2	CHEMBL5047
Q6PIU2	CHEMBL5048
P33316	CHEMBL5203
P48066	CHEMBL5208
Q99705	CHEMBL344
P0A0J7	CHEMBL5114
P32241	CHEMBL5144
Q27686	CHEMBL5149
Q3BCU0	CHEMBL5155
Q6PRG8	CHEMBL5157
Q6T3U3	CHEMBL5161
P56483	CHEMBL5176
P10605	CHEMBL5187
P10747	CHEMBL5191
Q06187	CHEMBL5251
O00206	CHEMBL5255
Q81R22	CHEMBL5270
P35573	CHEMBL5272
P35590	CHEMBL5274
P15474	CHEMBL5276
O34623	CHEMBL5283
Q09013	CHEMBL5320
P00469	CHEMBL5328
Q12866	CHEMBL5331
Q60641	CHEMBL5343
P11344	CHEMBL5346
P12644	CHEMBL5350
Q9T0N8	CHEMBL5363
P06242	CHEMBL5370
Q61937	CHEMBL5386
P51683	CHEMBL5412
P08373	CHEMBL5526
Q63531	CHEMBL5528
P48547	CHEMBL5529
Q9X6W0	CHEMBL5540
Q8NFJ6	CHEMBL5548
O08565	CHEMBL5556
P07254	CHEMBL5423
P07998	CHEMBL5425
Q86YV6	CHEMBL5426
P31648	CHEMBL5445
Q29495	CHEMBL5452
B0FL73	CHEMBL5471
P15127	CHEMBL5486
Q62868	CHEMBL5490
Q8VH26	CHEMBL5498
Q63415	CHEMBL5507
Q64514	CHEMBL5512
Q8N568	CHEMBL5519
P9WQ59	CHEMBL5766
Q56D28	CHEMBL1075058
Q8VH27	CHEMBL1075061
A4KCT8	CHEMBL1075063
Q0SRB6	CHEMBL1075065
Q60457	CHEMBL1075066
Q08874	CHEMBL1075142
O60285	CHEMBL5784
P20645	CHEMBL5788
Q9JMD7	CHEMBL5797
P0A707	CHEMBL1075077
P49619	CHEMBL1075157
Q9WUL0	CHEMBL1075164
P21127	CHEMBL5808
P21708	CHEMBL5809
P51957	CHEMBL5819
P03373	CHEMBL5824
P03377	CHEMBL5826
Q6R7Z5	CHEMBL5832
P00540	CHEMBL1075184
P08659	CHEMBL5567
P09923	CHEMBL5573
Q15004	CHEMBL5574
O14519	CHEMBL5578
Q6DT37	CHEMBL5615
P06869	CHEMBL1075311
O53585	CHEMBL1075096
Q91WC9	CHEMBL5656
P80299	CHEMBL5669
P30085	CHEMBL5681
Q8K418	CHEMBL1075111
O15075	CHEMBL5683
P18509	CHEMBL5692
Q9H093	CHEMBL5698
Q9H1C0	CHEMBL5700
P00640	CHEMBL5713
Q97R43	CHEMBL1075023
Q97SR4	CHEMBL1075025
Q4VQ11	CHEMBL1075029
A0T123	CHEMBL1075033
Q9BVG8	CHEMBL1075119
P04799	CHEMBL1075125
P30613	CHEMBL1075126
P49336	CHEMBL5719
P00642	CHEMBL5729
P01133	CHEMBL5734
P30897	CHEMBL5744
O35078	CHEMBL5756
P43095	CHEMBL6178
Q9NJG8	CHEMBL6193
C7DTR7	CHEMBL1255122
P35695	CHEMBL1255135
Q83TT7	CHEMBL1255151
Q9L5C7	CHEMBL1287630
P01160	CHEMBL1293193
P29029	CHEMBL1293195
P32301	CHEMBL5862
P49773	CHEMBL5878
Q14722	CHEMBL5884
P24063	CHEMBL1075188
Q5KSK8	CHEMBL1075194
O69773	CHEMBL5895
Q04796	CHEMBL5904
O15438	CHEMBL5918
P05369	CHEMBL1075093
Q96WJ0	CHEMBL1075204
Q9HWR2	CHEMBL1075212
Q9RMS5	CHEMBL1075213
Q924T8	CHEMBL1075218
Q9NZ08	CHEMBL5939
P04694	CHEMBL5947
Q9GZQ6	CHEMBL5951
O95267	CHEMBL5953
P01011	CHEMBL5960
Q62689	CHEMBL1075225
P55087	CHEMBL5964
Q99835	CHEMBL5971
Q99LR1	CHEMBL5972
Q9BRS2	CHEMBL5975
P62330	CHEMBL5987
O00574	CHEMBL5994
Q99418	CHEMBL5995
Q7TT78	CHEMBL1075236
Q5FVR2	CHEMBL1075244
P22985	CHEMBL1075246
Q9BW60	CHEMBL6001
Q9BXA7	CHEMBL6003
Q96PF2	CHEMBL6014
P39045	CHEMBL6016
P28562	CHEMBL6026
Q92997	CHEMBL6028
Q96KQ7	CHEMBL6032
P03070	CHEMBL1075257
P26019	CHEMBL6039
P27028	CHEMBL6043
P50107	CHEMBL6057
Q9BDS8	CHEMBL1075262
P0CT06	CHEMBL1075264
P84078	CHEMBL1075273
P57059	CHEMBL6082
P61160	CHEMBL6090
Q9UBC3	CHEMBL6095
Q3T905	CHEMBL6098
P30561	CHEMBL6099
P08047	CHEMBL6103
Q9Y263	CHEMBL6114
Q9C5U0	CHEMBL6124
Q9C5U1	CHEMBL6125
Q9EPK8	CHEMBL6126
Q6B0I6	CHEMBL6138
O42779	CHEMBL6139
Q9UKK3	CHEMBL6142
P10173	CHEMBL6143
P43250	CHEMBL6144
Q8T6T2	CHEMBL6145
Q9H2K2	CHEMBL6154
P09936	CHEMBL6159
P20918	CHEMBL1075299
O95239	CHEMBL6163
D5HSX5	CHEMBL1697666
Q9JN24	CHEMBL1795101
O60656	CHEMBL1743319
Q9Y4X1	CHEMBL1743321
P9WJM9	CHEMBL1744527
P05480	CHEMBL3074
Q9BPW0	CHEMBL1293265
Q9HC97	CHEMBL1293267
P0AE70	CHEMBL1795096
A5A8K3	CHEMBL1795104
Q92835	CHEMBL1781870
P03206	CHEMBL1293280
P04618	CHEMBL1293282
P05866	CHEMBL1293283
P14735	CHEMBL1293287
P16897	CHEMBL1744489
P50226	CHEMBL1743292
Q06992	CHEMBL1764934
P31941	CHEMBL1741179
P52292	CHEMBL1741187
Q4F6N3	CHEMBL1255143
Q5U7L7	CHEMBL1255147
Q6IYD9	CHEMBL1255148
P07355	CHEMBL1764938
Q4Q090	CHEMBL1741202
Q61009	CHEMBL1741203
Q8R3I2	CHEMBL1255156
P41233	CHEMBL1641361
Q8TBX8	CHEMBL1770034
Q6ZWX6	CHEMBL1770036
Q5AIC4	CHEMBL1770038
Q5NGP7	CHEMBL1770042
P9WQA3	CHEMBL1287620
Q7CGS5	CHEMBL1287621
Q9HZK0	CHEMBL1667674
Q59514	CHEMBL1744491
P03470	CHEMBL1287610
P51843	CHEMBL1795094
Q8NEC5	CHEMBL1628462
Q8IZF0	CHEMBL1628464
Q6GMR7	CHEMBL1628475
C4LRQ6	CHEMBL1667686
C8YUV9	CHEMBL1667693
Q02440	CHEMBL1781866
P06748	CHEMBL5178
P29678	CHEMBL5740
O43868	CHEMBL5780
P10398	CHEMBL1169596
P10636	CHEMBL1293224
P9WNP5	CHEMBL1275214
P56719	CHEMBL1275216
Q2KHZ8	CHEMBL1275219
P01106	CHEMBL1250348
P26262	CHEMBL1250359
Q6QLK5	CHEMBL1293311
Q7WZI7	CHEMBL1615343
Q06347	CHEMBL1681630
P13798	CHEMBL1741174
P14904	CHEMBL1741175
Q9ERV0	CHEMBL1687686
O54754	CHEMBL1641354
P43828	CHEMBL1641340
P23920	CHEMBL1641342
Q16828	CHEMBL1250381
P06865	CHEMBL1250415
Q5HI26	CHEMBL1287593
Q6XEC0	CHEMBL1287604
P31214	CHEMBL2096664
P53779	CHEMBL2096667
P40394	CHEMBL2096668
P28332	CHEMBL2096668
P00325	CHEMBL2096668
P35439	CHEMBL2096669
P19491	CHEMBL2096669
P19492	CHEMBL2096669
P42262	CHEMBL2096670
P34968	CHEMBL2096671
Q9WTR4	CHEMBL2096672
P70606	CHEMBL2096673
Q15406	CHEMBL1961793
Q8VI47	CHEMBL2073681
O08556	CHEMBL1795146
P10980	CHEMBL1907609
P08911	CHEMBL1907609
P43140	CHEMBL1907610
Q00987	CHEMBL1907611
Q5T3U5	CHEMBL2073687
P28873	CHEMBL2007621
P25094	CHEMBL2007624
O76082	CHEMBL2073693
Q9EP96	CHEMBL2073700
P12392	CHEMBL1907590
P9WMW7	CHEMBL1921665
Q9JKL1	CHEMBL1949486
Q6S6F1	CHEMBL1795106
Q9WTN6	CHEMBL2073715
Q66HS9	CHEMBL2073718
Q9BZJ3	CHEMBL2095193
Q9Y2T6	CHEMBL1075322
Q9GZR1	CHEMBL1741215
Q9UIF8	CHEMBL1741220
Q9Y4P1	CHEMBL1741221
Q9HAW7	CHEMBL1743317
P00727	CHEMBL1671610
P00186	CHEMBL1671611
P46721	CHEMBL1743123
O94956	CHEMBL1743124
Q13523	CHEMBL1908382
Q6R327	CHEMBL1795179
Q8K3T4	CHEMBL1795180
Q9N623	CHEMBL1795182
Q86U86	CHEMBL1795184
A0QVH7	CHEMBL2010623
Q7Z5Q5	CHEMBL2010628
P03126	CHEMBL2010633
P68826	CHEMBL2010635
O60331	CHEMBL1908383
P9WI81	CHEMBL1908385
O95255	CHEMBL2073661
O08966	CHEMBL2073664
P14324	CHEMBL1782
Q12772	CHEMBL1795166
Q92731	CHEMBL2093866
P24723	CHEMBL2093867
P30729	CHEMBL2093868
P18901	CHEMBL2093868
Q4XXM4	CHEMBL2052037
P37231	CHEMBL2095161
Q15596	CHEMBL2095163
P35462	CHEMBL2095169
P08104	CHEMBL2095171
P51164	CHEMBL2095173
Q9UBE0	CHEMBL2095174
Q02485	CHEMBL2095177
Q03343	CHEMBL2095179
Q8CFM9	CHEMBL2095179
Q04400	CHEMBL2095179
P26769	CHEMBL2095179
P00918	CHEMBL2095180
Q16790	CHEMBL2095180
P07437	CHEMBL2095182
P13637	CHEMBL2095186
P16234	CHEMBL2095189
P14416	CHEMBL2095396
Q99P97	CHEMBL2095943
Q9BTU6	CHEMBL2096619
P02752	CHEMBL1944489
O00591	CHEMBL2093872
P34903	CHEMBL2093872
P31644	CHEMBL2093872
Q9UN88	CHEMBL2093872
P22300	CHEMBL2094107
P25108	CHEMBL2094110
P04757	CHEMBL2094110
P12391	CHEMBL2094110
Q9JJ16	CHEMBL2094123
Q8TCU5	CHEMBL2094124
Q13224	CHEMBL2094124
O60391	CHEMBL2094124
O96020	CHEMBL2094126
P19838	CHEMBL2094258
P49286	CHEMBL2094268
Q01064	CHEMBL2095150
O60706	CHEMBL2095152
P49288	CHEMBL2095154
Q99250	CHEMBL2096682
P16257	CHEMBL2096683
Q9ERZ8	CHEMBL2096684
Q70Z44	CHEMBL2096904
P28221	CHEMBL2096904
P41595	CHEMBL2096904
O95264	CHEMBL2096904
P30939	CHEMBL2096904
P50406	CHEMBL2096904
Q9UGJ0	CHEMBL2096907
P25025	CHEMBL2096909
P34972	CHEMBL2096981
Q7TQM4	CHEMBL2096983
P08419	CHEMBL2096984
P50482	CHEMBL2096985
Q14123	CHEMBL2097161
Q01064	CHEMBL2097161
Q9ERZ3	CHEMBL2097162
P08588	CHEMBL2097169
Q9GZZ6	CHEMBL2109238
Q9JJ73	CHEMBL2109239
P48169	CHEMBL2109243
O60896	CHEMBL2111190
P51946	CHEMBL2111288
P36507	CHEMBL2111289
Q9NP87	CHEMBL1914260
P28076	CHEMBL1944491
P20393	CHEMBL1961783
Q92729	CHEMBL1961785
O54967	CHEMBL2079848
P33535	CHEMBL2094129
P25099	CHEMBL2094131
P16305	CHEMBL2094133
P62812	CHEMBL2094133
P29089	CHEMBL2094250
P35354	CHEMBL2094253
P23219	CHEMBL2094253
P11388	CHEMBL2094255
P29274	CHEMBL2094257
Q9R1L2	CHEMBL2016427
Q9EPR9	CHEMBL2111322
Q63421	CHEMBL2111322
P11802	CHEMBL2111326
O15111	CHEMBL2111328
Q9JHJ5	CHEMBL2111333
P16066	CHEMBL2111337
P47870	CHEMBL2111339
P18507	CHEMBL2111339
Q07343	CHEMBL2111340
P54619	CHEMBL2111345
P07384	CHEMBL2111357
P79208	CHEMBL2111358
P05979	CHEMBL2111358
P61168	CHEMBL2111359
P05107	CHEMBL2111362
P18508	CHEMBL2111365
P27986	CHEMBL2111367
P20839	CHEMBL2111369
Q03181	CHEMBL2111371
Q01063	CHEMBL2111373
P35968	CHEMBL2111375
Q6P8J2	CHEMBL2111376
P00734	CHEMBL2111379
P14842	CHEMBL2111383
P17787	CHEMBL2111384
P20272	CHEMBL2111385
P50750	CHEMBL2111389
P56817	CHEMBL2111390
P33032	CHEMBL2111397
P21398	CHEMBL2111399
O76074	CHEMBL2111400
P35916	CHEMBL2111409
P11229	CHEMBL2111418
P01100	CHEMBL2111421
Q9ULK4	CHEMBL2111426
P14174	CHEMBL2111430
P35346	CHEMBL2111436
P43235	CHEMBL2111441
P08173	CHEMBL2111445
P19643	CHEMBL2095196
Q04631	CHEMBL2095197
P18598	CHEMBL2095199
P07477	CHEMBL2095204
P35439	CHEMBL2096911
P18915	CHEMBL2096971
P30419	CHEMBL2096973
Q16602	CHEMBL2107838
O60895	CHEMBL2109232
Q63604	CHEMBL1795111
P11226	CHEMBL1795113
O14744	CHEMBL1795116
P29274	CHEMBL2095213
P30543	CHEMBL2095218
Q13698	CHEMBL2095229
P07648	CHEMBL2095232
P66936	CHEMBL2097174
P29319	CHEMBL2034794
P14234	CHEMBL2034795
Q5TCY1	CHEMBL1926492
Q9QNF7	CHEMBL1795127
Q09328	CHEMBL1795131
Q62108	CHEMBL1795134
O60235	CHEMBL1795138
Q5KTC7	CHEMBL2034805
Q29451	CHEMBL1932902
Q96S44	CHEMBL1938223
P12389	CHEMBL1907592
P04757	CHEMBL1907593
P30926	CHEMBL1907594
P28473	CHEMBL1907607
P30191	CHEMBL1907607
P62813	CHEMBL1907607
P20236	CHEMBL1907607
Q6QLQ4	CHEMBL2034809
Q9UH92	CHEMBL2062357
P30083	CHEMBL1955712
P70453	CHEMBL2040702
Q9H2U1	CHEMBL2040704
Q8N5Z0	CHEMBL2046259
P41440	CHEMBL4833
Q04631	CHEMBL2111479
P17948	CHEMBL2111480
P30281	CHEMBL2111448
P01008	CHEMBL2111449
Q13464	CHEMBL2111459
P08908	CHEMBL2111460
P10828	CHEMBL2111462
P41144	CHEMBL2111465
P00734	CHEMBL2111477
P23978	CHEMBL2111478
P24462	CHEMBL2364675
P0AEK4	CHEMBL2364678
P55157	CHEMBL2364681
Q9NPI1	CHEMBL3085622
Q9L4Q3	CHEMBL3097983
P28564	CHEMBL3301381
Q00534	CHEMBL3301386
O43613	CHEMBL3301387
P21554	CHEMBL3301387
O60674	CHEMBL3301390
P23458	CHEMBL3301391
Q13009	CHEMBL3301397
Q16665	CHEMBL2221345
P51787	CHEMBL2221347
P15205	CHEMBL3217383
P28908	CHEMBL2364161
Q8I701	CHEMBL3301469
P27652	CHEMBL2303641
Q9R0R3	CHEMBL3232686
P17066	CHEMBL3232688
P16070	CHEMBL3232692
Q3UES3	CHEMBL3232703
Q9X6W0	CHEMBL2363020
Q9XDB3	CHEMBL2363021
Q9UGJ0	CHEMBL3038451
Q13131	CHEMBL3038452
P54646	CHEMBL3038457
P04760	CHEMBL3038460
P17787	CHEMBL3038461
Q13490	CHEMBL3038465
P51948	CHEMBL3038473
Q96D31	CHEMBL3038476
P14416	CHEMBL3038478
Q13002	CHEMBL3038480
P0A0K8	CHEMBL3038482
P07686	CHEMBL3038485
P52333	CHEMBL3038491
Q15750	CHEMBL3038499
Q05586	CHEMBL3038505
P35439	CHEMBL3038506
P10810	CHEMBL3038514
Q9H2K2	CHEMBL3038515
Q61024	CHEMBL3243906
P27117	CHEMBL3243912
Q13753	CHEMBL2364187
P55268	CHEMBL2364187
O15230	CHEMBL2364187
Q16787	CHEMBL2364187
Q8IZC6	CHEMBL2364188
P12107	CHEMBL2364188
P12109	CHEMBL2364188
P20908	CHEMBL2364188
P25789	CHEMBL2364701
E0VED4	CHEMBL2364702
E0VAD1	CHEMBL2364702
E0VCW9	CHEMBL2364702
E0VSD5	CHEMBL2364702
C4PKY4	CHEMBL2364704
F1L7Y0	CHEMBL2364705
Q9NWM0	CHEMBL2176769
P97313	CHEMBL2176779
Q91ZU6	CHEMBL2176789
Q5QD11	CHEMBL2176792
P83741	CHEMBL2176799
Q9QXY7	CHEMBL2176802
Q9QZR6	CHEMBL2176803
Q4FZZ1	CHEMBL2176805
Q9QX72	CHEMBL2176808
P16617	CHEMBL2176815
P45953	CHEMBL2176830
P42123	CHEMBL2176834
Q63495	CHEMBL2176847
Q8I4S1	CHEMBL2176852
Q571F8	CHEMBL2176860
O07427	CHEMBL2176861
P00590	CHEMBL2176862
Q8I5C5	CHEMBL2176864
P04085	CHEMBL3137294
Q99KQ4	CHEMBL3259474
Q80Z29	CHEMBL3259475
Q8CGK3	CHEMBL3259486
O55137	CHEMBL3259489
P11214	CHEMBL3259492
Q5XJY4	CHEMBL3259502
